 MCnum YEAR/MM/DD HH:00 DOY      In     X11     Y11     Z11  Bscala   Bmagn      Bx      By      Bz    SWtemp  SWdens SWspeed FlPress  PlasmB Dst-ind ICMESC CME_ST CME_EN  MC_ST  MC_EN
 91.00 2001/09/30 09:00 273   -5.67    0.25   -0.04   -0.50   11.40   11.30   -4.50  -10.20   -2.10    47380.    5.50  519.00    3.27    0.31  -33.00  99999  99999  99999 -99999  99999
 91.00 2001/09/30 10:00 273   -5.60    0.45   -0.10   -0.88   10.80   10.60   -1.60  -10.40   -1.90    34352.    5.40  508.00    2.97    0.31  -32.00  99999  99999  99999 -99999  99999
 91.00 2001/09/30 11:00 273   -5.31   -0.10    0.18   -0.57   10.40   10.40    0.70  -10.10   -2.20    34523.    4.90  508.00    2.63    0.31  -35.00  99999  99999  99999 -99999  99999
 91.00 2001/09/30 12:00 273   -5.07   -0.14    0.41   -0.19    9.20    8.90   -3.10   -7.80   -3.00    49062.    5.60  496.00    2.69    0.49  -37.00  99999  99999  99999 -99999  99999
 91.00 2001/09/30 13:00 273   -4.83    0.17    0.97    0.01    8.20    8.00   -4.10   -6.00   -3.30    57311.    6.80  491.00    3.09    0.78  -37.00  99999  99999  99999 -99999  99999
 91.00 2001/09/30 14:00 273   -4.79    0.43    1.12    0.17    8.70    8.40   -5.60   -3.80   -5.10    68137.    5.50  488.00    2.55    0.59  -40.00  99999  99999  99999 -99999  99999
 91.00 2001/09/30 15:00 273   -4.75    0.54    0.80    0.19    8.20    8.20   -3.60   -2.60   -6.90    51300.    7.10  477.00    3.04    0.79  -40.00  99999  99999  99999 -99999  99999
 91.00 2001/09/30 16:00 273   -4.72    0.35    0.74   -0.09    8.40    8.40   -3.40   -1.20   -7.60    42326.    6.30  474.00    2.69    0.63  -46.00  99999  99999  99999 -99999  99999
 91.00 2001/09/30 17:00 273   -4.54   -0.19    0.35   -0.05    8.10    7.70   -3.20    1.60   -6.80    53015.    8.20  467.00    3.38    0.94  -56.00  99999  99999  99999 -99999  99999
 91.00 2001/09/30 18:00 273   -4.43   -0.27   -0.34   -0.30    8.10    7.80   -3.70    5.80   -3.60    51375.    7.80  467.00    3.20    0.89  -55.00  99999  99999  99999 -99999  99999
 91.00 2001/09/30 19:00 273   -4.44   -0.44   -0.18   -0.52    8.10    8.00   -2.40    6.60   -3.80    30717.   10.50  455.00    4.52    1.06  -55.00  99999  99999  99999 -99999  99999
 91.00 2001/09/30 20:00 273   -4.49   -0.49   -0.12   -0.51   13.00   12.60   -3.30   12.00   -1.90    68108.   13.90  503.00    6.79    0.67  -54.00 -99999  99999  99999 -99999 -99999
 91.00 2001/09/30 21:00 273   -5.01   -0.31    0.70   -0.34   17.20   16.80   -5.00   15.80    3.00   101680.   19.10  541.00   10.01    0.62  -66.00 -99999  99999  99999 -99999 -99999
 91.00 2001/09/30 22:00 273   -5.51    0.21    0.51    0.08   16.90   15.10   -6.20    9.60    9.80    98317.   18.90  532.00   10.01    0.62  -57.00 -99999  99999  99999 -99999 -99999
 91.00 2001/09/30 23:00 273   -6.27    0.41    0.98   -1.13   15.50   14.10   -1.20   -8.30   11.40    66257.   18.80  518.00   10.38    0.63  -35.00 -99999  99999  99999 -99999 -99999
 91.00 2001/09/30 24:00 273   -6.55   -0.43    1.19   -1.77   19.40   17.20   -5.10   15.80    4.50   104932.    6.10  532.00    3.32    0.16  -42.00 -99999  99999  99999 -99999 -99999
- - - - - - - - - - - - - - - - - - - - - - - -
 93.00 2001/10/12 03:00 285   -4.09    0.10   -0.61   -0.06   17.70   13.70   -1.40    6.90  -11.70   191416.   28.00  537.00   15.80    1.19  -24.00  99999  99999  99999 -99999  99999
 93.00 2001/10/12 04:00 285   -4.17    0.03   -0.53   -0.14   20.40   20.00  -15.00  -10.30   -8.30   262511.   16.10  538.00    9.40    0.63  -59.00  99999  99999  99999 -99999  99999
 93.00 2001/10/12 05:00 285   -4.28    0.16   -0.89   -0.19   20.90   15.10    9.10    5.90   10.50   161767.   18.60  572.00   12.28    0.51  -40.00  99999 -99999  99999 -99999  99999
 93.00 2001/10/12 06:00 285   -4.08   -0.02   -0.68   -0.13   24.40   24.20   15.10   14.70   12.00    23232.   10.30  571.00    7.25    0.11  -46.00  99999 -99999  99999 -99999  99999
 93.00 2001/10/12 07:00 285   -3.92   -0.48   -0.47   -0.00   21.30   20.80   14.20   10.80   10.70    13491.    7.30  567.00    5.06    0.09  -58.00  99999 -99999  99999 -99999  99999
 93.00 2001/10/12 08:00 285   -3.83   -0.00   -0.14   -0.31   20.20   20.20   16.00    8.00    9.40    10195.    5.30  571.00    3.57    0.07  -65.00  99999 -99999  99999 -99999  99999
 93.00 2001/10/12 09:00 285   -3.82    0.19   -0.05   -0.56   18.50   18.40   14.40    7.70    8.50     9577.    5.70  563.00    3.85    0.10  -55.00  99999 -99999  99999 -99999  99999
 93.00 2001/10/12 10:00 285   -3.87    0.32    0.12   -0.66   13.90   10.70   10.60    1.20   -1.40   133757.    8.90  528.00    4.92    0.50  -52.00  99999 -99999 -99999 -99999  99999
 93.00 2001/10/12 11:00 285   -3.63    0.55    0.09   -0.64    8.10    7.20    6.00   -1.40   -3.70   303112.    9.30  482.00    3.75    2.54  -55.00  99999 -99999 -99999 -99999  99999
 93.00 2001/10/12 12:00 285   -3.54    0.53    0.24   -0.67    9.00    8.80    5.60   -2.70   -6.20   233670.    7.50  479.00    3.44    1.39  -60.00  99999 -99999 -99999 -99999 -99999
 93.00 2001/10/12 13:00 285   -3.50    0.66    0.09   -0.80    9.10    9.00    4.10   -3.70   -7.10   163311.    6.00  480.00    2.36    0.88  -71.00  99999 -99999 -99999 -99999 -99999
 93.00 2001/10/12 14:00 285   -3.61    0.48    0.14   -0.45    7.90    7.80    4.50   -2.90   -5.70   169939.    6.50  482.00    2.57    1.29  -62.00  99999 -99999 -99999 -99999 -99999
 93.00 2001/10/12 15:00 285   -3.63    0.38   -0.00   -0.30    6.90    6.70    4.80   -2.00   -4.10   193981.    6.10  482.00    2.43    1.72  -62.00  99999 -99999 -99999 -99999 -99999
 93.00 2001/10/12 16:00 285   -3.61    0.24    0.01   -0.21    5.20    4.90    4.40   -1.30   -1.90   208819.    5.90  471.00    2.32    3.06  -63.00  99999 -99999 -99999 -99999 -99999
 93.00 2001/10/12 17:00 285   -3.64    0.04   -0.06    0.09    5.90    4.70    3.40   -1.40   -3.00   156299.    5.10  471.00    2.05    1.73  -62.00  99999 -99999 -99999 -99999 -99999
 93.00 2001/10/12 18:00 285   -3.71    0.05   -0.26   -0.06    6.30    5.00    3.80   -3.20    0.70   125241.    4.70  464.00    1.85    1.25  -63.00  99999 -99999 -99999 -99999 -99999
 93.00 2001/10/12 19:00 285   -3.75    0.12   -0.06    0.05    6.30    5.10    4.40   -2.60    0.20   135778.    4.60  459.00    1.79    1.27  -54.00  99999 -99999 -99999 -99999 -99999
 93.00 2001/10/12 20:00 285   -3.67   -0.02   -0.10   -0.07    6.10    5.30    4.90   -1.10   -1.90   149167.    4.30  453.00    1.60    1.33  -50.00  99999 -99999 -99999 -99999 -99999
 93.00 2001/10/12 21:00 285   -3.69    0.05    0.18   -0.26    6.00    5.80    5.60   -1.10   -1.20   188375.    3.90  443.00    1.36    1.43  -52.00  99999 -99999 -99999 -99999 -99999
 93.00 2001/10/12 22:00 285   -3.65   -0.03    0.03   -0.05    6.10    5.50    4.70   -2.50    1.20   127387.    4.10  447.00    1.47    1.17  -53.00  99999 -99999 -99999 -99999 -99999
 93.00 2001/10/12 23:00 285   -3.41   -0.03    0.16   -0.13    5.60    5.40    5.30   -1.10   -0.60   164550.    3.70  440.00    1.31    1.44  -46.00  99999 -99999 -99999 -99999 -99999
 93.00 2001/10/12 24:00 285   -3.45    0.12    0.28   -0.17    5.30    4.80    4.70   -0.30   -0.30   125773.    4.30  444.00    1.56    1.62  -44.00  99999 -99999 -99999 -99999 -99999
- - - - - - - - - - - - - - - - - - - - - - - -
 94.00 2001/10/31 19:00 304   -0.21   -0.25    0.17   -0.27    6.10    4.50    1.50   -4.20   -0.70    54030.   24.20  376.00    9.46    4.93  -11.00  99999  99999  99999 -99999  99999
 94.00 2001/10/31 20:00 304   -0.30   -0.11    0.10   -0.16   10.30    6.90   -2.90    4.10   -4.70    48867.   17.60  368.00    5.84    1.22  -15.00  99999  99999  99999 -99999  99999
 94.00 2001/10/31 21:00 304   -0.15    0.00    0.34   -0.10   11.50    9.90   -4.30    6.50   -6.20    49375.   17.10  371.00    5.47    0.96  -29.00  99999 -99999  99999 -99999  99999
 94.00 2001/10/31 22:00 304   -0.04    0.14   -0.01   -0.02   13.80   12.40    6.30    1.10  -10.60    41057.   10.20  381.00    2.73    0.38  -45.00  99999 -99999  99999 -99999  99999
 94.00 2001/10/31 23:00 304    0.13    0.41   -0.13   -0.36   13.90   13.90    1.70    6.10  -12.30    18172.    5.00  388.00    1.33    0.16  -60.00  99999 -99999  99999 -99999  99999
 94.00 2001/10/31 24:00 304    0.31    0.75   -0.30   -0.16   12.90   12.80    2.40    3.60  -12.10    16709.    4.30  379.00    1.09    0.16  -81.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 01:00 305    0.75    0.89   -0.38   -0.46   11.90   11.60    1.20    4.80  -10.50    18654.    4.00  378.00    1.01    0.17  -81.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 02:00 305    0.60    0.81   -0.61    0.04   11.50   11.20   -0.40    6.40   -9.20    23084.    3.90  373.00    0.96    0.19  -91.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 03:00 305    0.64    0.95   -0.53    0.11   11.40   11.30    0.30    6.10   -9.60    27986.    3.70  367.00    0.89    0.19  -97.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 04:00 305    0.68    0.63   -0.27    0.24   10.40   10.20    2.50    2.30   -9.60    63139.    4.50  360.00    1.04    0.33  -96.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 05:00 305    0.42    0.40   -0.49    0.09    9.70    9.60    2.90    2.50   -8.80    77352.    5.40  359.00    1.25    0.49  -93.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 06:00 305    0.32   -0.14   -0.25   -0.09   10.00   10.00    1.80    3.60   -9.20    60216.    5.20  362.00    1.22    0.41  -97.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 07:00 305    0.27   -0.23   -0.30   -0.18   10.50   10.40    1.70    3.20   -9.80    49895.    4.50  359.00    1.05    0.30  -98.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 08:00 305    0.19   -0.45   -0.33   -0.27   10.80   10.70    2.20    4.90   -9.20    44548.    4.30  356.00    0.99    0.27  -92.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 09:00 305    0.20   -0.47   -0.19   -0.14   10.70   10.60    1.60    5.80   -8.70    48701.    4.30  356.00    0.97    0.28  -94.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 10:00 305    0.38   -0.19   -0.55   -0.43   10.90   10.70    2.20    5.70   -8.70    42954.    5.10  357.00    1.18    0.31  -98.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 11:00 305    0.64   -0.30   -0.13   -0.06   11.40   11.40    4.00    7.00   -8.00    49616.    5.00  348.00    1.11    0.28 -106.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 12:00 305    0.79   -0.27   -0.38    0.14   11.60   11.50    1.90    9.30   -6.50    40402.    4.80  342.00    1.03    0.25 -104.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 13:00 305    0.84   -0.22   -0.27   -0.06   11.80   11.50    2.30   10.20   -4.90    37544.    4.60  337.00    0.96    0.23  -86.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 14:00 305    0.97   -0.19   -0.51    0.16   11.80   11.60    2.30   10.80   -3.70    38526.    5.20  335.00    1.05    0.26  -77.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 15:00 305    1.03   -0.19   -0.58   -0.08   12.00   11.90    3.30   10.90   -3.30    41276.    5.20  331.00    1.05    0.25  -78.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 16:00 305    1.36   -0.14   -0.79   -0.57   12.10   12.10    3.10   11.10   -3.50    41672.    6.30  331.00    1.35    0.30  -79.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 17:00 305    1.47   -0.48   -0.68   -0.79   12.00   12.00    3.20   11.50   -0.80    38526.   10.60  324.00    2.42    0.51  -78.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 18:00 305    1.48   -0.54   -0.77   -0.76   12.50   12.40    4.00   11.80   -0.40    39330.   10.60  321.00    2.38    0.47  -75.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 19:00 305    1.44   -0.39   -0.85   -0.99   13.10   12.10    2.90   10.20    5.80    38720.    9.70  316.00    2.21    0.39  -71.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 20:00 305    1.25   -0.22   -0.72   -1.22   12.70   12.40    1.20    5.70   10.90    23144.    6.60  314.00    1.23    0.26  -65.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 21:00 305    1.18   -0.00   -0.69   -1.24   12.40   12.40    2.60    6.50   10.30    19301.    6.40  312.00    1.15    0.26  -62.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 22:00 305    1.13    0.22   -0.58   -1.34   11.90   11.80    2.40    6.10    9.80    24473.    5.60  312.00    1.00    0.25  -61.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 23:00 305    1.09    0.33   -1.04   -1.05   11.40   11.40    2.20    5.50    9.70    27161.    5.30  312.00    0.94    0.26  -58.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/01 24:00 305    1.06    0.33   -0.69   -1.02   11.30   11.30    2.40    5.50    9.50    26586.    3.70  312.00    0.65    0.19  -58.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/02 01:00 306    1.03    0.26   -0.83   -0.87   11.00   11.00    2.60    5.10    9.30    19707.    5.20  311.00    0.91    0.26  -55.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/02 02:00 306    0.93    0.24   -1.21   -0.84   10.20   10.20    2.50    5.60    8.20    21001.    6.20  309.00    1.08    0.37  -50.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/02 03:00 306    1.00    0.25   -0.88   -0.67   10.20   10.10    2.00    4.90    8.60    24598.    3.50  315.00    0.63    0.21  -52.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/02 04:00 306    1.05    0.01   -1.40   -0.74    9.90    9.90    1.00    3.60    9.10    28335.    4.00  318.00    0.72    0.27  -50.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/02 05:00 306    1.02   -0.10   -1.04   -0.86    9.50    9.40    1.20    3.20    8.70    21599.    4.50  313.00    0.78    0.31  -49.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/02 06:00 306    0.94   -0.19   -0.96   -1.04    8.80    8.70    2.20    4.50    7.10    39132.    8.60  317.00    1.59    0.77  -49.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/02 07:00 306    1.04   -0.23   -1.17   -0.92    6.60    6.50    1.80    3.40    5.30    46299.    9.00  318.00    1.69    1.50  -43.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/02 08:00 306    0.96   -0.05   -1.29   -1.19    6.60    6.40    1.40    2.70    5.60    48374.    8.10  318.00    1.49    1.37  -44.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/02 09:00 306    0.94    0.16   -1.05   -1.13    7.30    7.20    1.10    3.40    6.30    35512.    7.60  312.00    1.29    0.97  -40.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/02 10:00 306    1.01    0.13   -1.03   -0.85    7.30    7.10   -0.40    1.90    6.90    33095.    7.70  312.00    1.30    0.97  -37.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/02 11:00 306    0.82   -0.00   -0.98   -0.91    7.50    7.40   -0.20   -0.20    7.40    38066.    8.10  320.00    1.46    1.00  -36.00  99999 -99999  99999 -99999  99999
 94.00 2001/11/02 12:00 306    0.79   -0.03   -0.68   -0.71    7.00    6.90    0.10   -1.10    6.80    48450.    7.20  321.00    1.32    1.08  -34.00  99999 -99999  99999 -99999 -99999
- - - - - - - - - - - - - - - - - - - - - - - -
 86.00 2001/07/13 18:00 194    1.84    0.23    0.45   -0.98    5.60    5.50   -3.20    4.00    2.00    42535.    4.70  362.00    1.08    1.07    7.00 -99999  99999  99999 -99999  99999
 86.00 2001/07/13 19:00 194    1.91    0.09    0.52   -0.40    4.70    3.10   -1.50    1.30   -2.30    27641.    6.20  369.00    1.51    1.82    9.00 -99999  99999  99999 -99999  99999
 86.00 2001/07/13 20:00 194    1.97    0.11    0.34   -0.82    4.70    4.60    1.20   -1.10   -4.40     8772.    7.10  382.00    2.00    1.83    8.00 -99999  99999  99999 -99999  99999
 86.00 2001/07/13 21:00 194    2.04   -0.06    0.47   -0.49    5.30    4.80   -1.60    1.30   -4.40    18054.    5.80  382.00    1.62    1.26    2.00 -99999  99999  99999 -99999  99999
 86.00 2001/07/13 22:00 194    2.16   -0.21    0.35   -0.60    7.70    7.50   -4.20    5.00   -3.70    43773.    4.20  397.00    1.22    0.51   -2.00 -99999  99999  99999 -99999  99999
 86.00 2001/07/13 23:00 194    2.21   -0.26    0.26   -0.59    8.80    8.50   -3.50    6.50   -4.20    24159.    6.40  408.00    1.99    0.52   -2.00 -99999  99999  99999 -99999  99999
 86.00 2001/07/13 24:00 194    2.32   -0.46    0.24   -0.38   10.40   10.00   -6.00    7.60   -2.40    32127.    8.30  411.00    2.60    0.51   -4.00 -99999  99999  99999 -99999  99999
 86.00 2001/07/14 01:00 195    2.11   -0.47    0.05   -0.56   10.50   10.40   -5.50    8.30   -2.90    25236.   12.90  414.00    4.19    0.75    0.00 -99999  99999  99999 -99999  99999
 86.00 2001/07/14 02:00 195    1.95   -0.51   -0.02   -0.70   10.90   10.50   -5.80    8.70   -1.50    21710.   19.00  420.00    6.54    1.00    8.00 -99999  99999 -99999 -99999 -99999
- - - - - - - - - - - - - - - - - - - - - - - -
 76.00 2001/04/13 11:00 103  -10.23    0.14   -0.35   -0.57    9.80    7.90   -3.20   -3.60   -6.30   165954.    9.70  833.00   13.35    1.24  -14.00  99999  99999  99999 -99999  99999
 76.00 2001/04/13 12:00 103  -10.04    0.23   -0.55   -0.19   14.30   14.00    7.10  -10.90    5.30    68055.    3.60  798.00    4.62    0.14  -60.00  99999  99999  99999 -99999  99999
 76.00 2001/04/13 13:00 103  -10.03    0.43   -0.67    0.17   12.20   11.10    5.80   -8.90    3.40    84525.    5.60  793.00    6.89    0.33  -43.00  99999  99999  99999 -99999  99999
 76.00 2001/04/13 14:00 103  -10.01    0.35   -1.10    0.28   12.90   12.30    3.70  -11.30    3.10    34774.    3.20  799.00    3.88    0.13  -50.00  99999  99999  99999 -99999  99999
 76.00 2001/04/13 15:00 103   -9.93    0.22   -1.10    0.32   11.90   11.70    0.60  -10.90    4.20    37824.    3.10  812.00    3.92    0.15  -64.00  99999  99999  99999 -99999  99999
 76.00 2001/04/13 16:00 103   -9.64   -0.01   -1.09   -0.19   10.70   10.50    0.30   -9.60    4.20    26177.    2.10  805.00    2.56    0.12  -77.00  99999  99999  99999 -99999  99999
 76.00 2001/04/13 17:00 103   -9.46   -0.03   -0.93   -0.00    9.30    8.90   -3.40   -7.90    2.30    29394.    2.70  808.00    3.33    0.20  -71.00  99999  99999  99999 -99999  99999
 76.00 2001/04/13 18:00 103   -9.38    0.12   -1.21   -0.26    9.70    9.50   -0.00   -9.20    2.00    20188.    3.20  791.00    4.11    0.21  -60.00  99999  99999  99999 -99999  99999
 76.00 2001/04/13 19:00 103   -9.40    0.12   -1.14   -0.38    8.10    7.90   -1.60   -7.70    0.80    18853.    3.20  783.00    4.53    0.30  -58.00  99999  99999  99999 -99999  99999
 76.00 2001/04/13 20:00 103   -9.34    0.26   -1.33   -0.06    7.00    7.00   -3.00   -6.20    1.50    17610.    2.90  770.00    3.47    0.36  -56.00  99999  99999  99999 -99999  99999
 76.00 2001/04/13 21:00 103   -9.14    0.54   -0.78   -0.11    6.50    6.50   -2.20   -5.90    1.30    14386.    2.30  751.00    2.59    0.32  -66.00  99999  99999  99999 -99999  99999
 76.00 2001/04/13 22:00 103   -8.92    0.29   -1.01    0.25    6.10    6.00   -2.20   -5.50    1.30    15791.    2.00  739.00    2.14    0.32  -68.00  99999  99999  99999 -99999  99999
 76.00 2001/04/13 23:00 103   -8.94    0.46   -1.35    0.01    6.00    5.90   -1.30   -5.50    1.90    16274.    1.60  715.00    1.62    0.27  -71.00  99999  99999  99999 -99999  99999
 76.00 2001/04/13 24:00 103   -8.95    0.22   -1.25   -0.12    6.10    6.10   -1.60   -5.60    1.80    13172.    1.20  705.00    1.25    0.19  -75.00  99999  99999  99999 -99999  99999
 76.00 2001/04/14 01:00 104   -8.80   -0.33   -0.94   -0.06    6.10    6.00   -1.70   -5.30    2.30    13253.    1.00  690.00    1.02    0.16  -75.00  99999  99999  99999 -99999  99999
 76.00 2001/04/14 02:00 104   -8.57   -0.40   -0.97   -0.09    6.50    6.30   -1.80   -5.50    2.40    19579.    0.90  680.00    0.92    0.13  -68.00  99999  99999  99999 -99999  99999
 76.00 2001/04/14 03:00 104   -8.32   -0.50   -0.89    0.01   10.00    9.90   -3.30   -8.80    3.00    39905.    0.70  721.00    0.69    0.05  -64.00  99999  99999  99999 -99999  99999
 76.00 2001/04/14 04:00 104   -8.31   -0.53   -1.05   -0.05   10.20   10.10   -4.50   -8.30    3.40    29775.    1.40  669.00    1.38    0.09  -57.00  99999  99999  99999 -99999  99999
 76.00 2001/04/14 05:00 104   -8.29   -0.30   -1.00   -0.11   10.30   10.30   -5.10   -8.30    3.30    31587.    1.70  670.00    1.58    0.11  -53.00  99999  99999  99999 -99999  99999
 76.00 2001/04/14 06:00 104   -8.38   -0.41   -1.24    0.04    9.80    9.80   -3.60   -8.40    3.50    33090.    1.60  655.00    1.47    0.11  -48.00  99999  99999  99999 -99999  99999
 76.00 2001/04/14 07:00 104   -8.33   -0.43   -1.26   -0.22    9.80    9.50   -4.00   -7.70    3.90    39938.    0.80  666.00    0.72    0.06  -53.00  99999  99999  99999 -99999  99999
 76.00 2001/04/14 08:00 104   -8.12   -0.34   -1.09   -0.56    8.90    8.30   -3.00   -7.70    0.90    75179.    2.30  657.00    2.19    0.25  -40.00  99999  99999  99999 -99999  99999
 76.00 2001/04/14 09:00 104   -7.74   -0.08   -0.67   -0.24    8.30    7.10    0.80   -6.90    1.40    87747.    3.30  628.00    2.77    0.43  -41.00  99999  99999  99999 -99999  99999
 76.00 2001/04/14 10:00 104   -7.76   -0.25   -0.85   -0.47    8.20    7.60    0.70   -7.50    0.70    68967.    3.40  638.00    3.01    0.42  -39.00  99999  99999  99999 -99999  99999
 76.00 2001/04/14 11:00 104   -7.68   -0.07   -1.12   -0.40    7.60    7.00   -1.20   -6.60    2.20    96241.    2.80  655.00    2.41    0.45  -45.00  99999  99999  99999 -99999  99999
 76.00 2001/04/14 12:00 104   -7.61    0.22   -1.19   -0.27    6.90    5.60    0.50   -3.90    4.00   151371.    3.40  645.00    2.61    0.83  -43.00  99999  99999  99999 -99999  99999
 76.00 2001/04/14 13:00 104   -7.71    0.49   -0.96   -0.31    6.10    3.70   -2.50   -2.70    0.70   343478.    2.00  678.00    1.61    1.06  -38.00  99999  99999 -99999 -99999 -99999
- - - - - - - - - - - - - - - - - - - - - - - -
 96.00 2001/11/24 15:00 328   -1.82   -0.54   -1.67    0.44   12.00   10.40    6.70    6.90   -4.10   209605.    9.20 1024.00   19.29    0.90 -202.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/24 16:00 328   -1.91   -0.57   -1.63    0.38    9.20    8.40    7.40   -1.40    3.70   155971.    3.80  995.00    7.52    0.53 -211.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/24 17:00 328   -2.40   -0.39   -1.81   -0.55   15.50   13.20   11.30    5.10    4.50   216782.    1.60  920.00    2.59    0.10 -221.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/24 18:00 328   -3.28   -1.37   -0.50   -0.90   21.20   21.20   16.20   -3.20   13.20   136415.    0.60  876.00    0.92    0.01 -216.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/24 19:00 328   -4.77   -0.78   -1.36   -0.68   22.00   22.00   15.50   -3.70   15.10   147949.    0.40  827.00    0.52    0.01 -205.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/24 20:00 328   -5.43   -0.32   -1.11   -0.20   21.60   21.50   16.70   -1.00   13.50   137223.    0.70  827.00    0.87    0.02 -187.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/24 21:00 328   -5.47   -0.34   -1.37   -0.50   20.20   20.10   17.20   -0.10   10.40   192112.    0.60  826.00    0.75    0.02 -177.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/24 22:00 328   -5.85   -0.15   -1.31   -0.48   19.60   19.50   16.70    0.60   10.10   112626.    0.70  803.00    0.83    0.02 -172.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/24 23:00 328   -6.24   -0.19   -0.84   -0.93   18.60   18.40   14.80    2.20   10.70    47597.    3.30  788.00    3.81    0.07 -153.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/24 24:00 328   -6.54   -0.29   -0.94   -1.61   18.00   17.80   12.10    3.50   12.60    61008.    2.20  765.00    2.41    0.05 -150.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/25 01:00 329   -6.80   -0.08   -1.51   -0.62   17.40   17.40   13.50    2.10   10.70    42257.    2.30  773.00    2.58    0.05 -145.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/25 02:00 329   -6.66   -0.03   -1.54   -1.24   16.30   16.30   12.40    0.90   10.50    59121.    1.40  754.00    1.58    0.04 -145.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/25 03:00 329   -6.43    0.27   -1.67   -1.32   15.40   15.30   10.30    1.80   11.10    36628.    1.70  759.00    1.85    0.05 -144.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/25 04:00 329   -6.13    0.31   -2.29   -1.15   14.90   14.30    4.80   -0.50   13.40    47545.    2.00  725.00    2.17    0.07 -134.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/25 05:00 329   -6.45    0.67   -1.80   -1.01   15.30   15.30    0.40   -2.00   15.10    21293.    3.20  689.00    3.13    0.09 -124.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/25 06:00 329   -6.59    0.44   -1.82   -0.85   15.30   15.20   -0.70   -1.00   15.20    25860.    4.00  667.00    3.88    0.11 -118.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/25 07:00 329   -6.43    0.98   -2.01   -0.67   15.50   15.30    3.90    0.70   14.80    30669.    5.70  655.00    5.51    0.16 -111.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/25 08:00 329   -6.07    1.42   -2.20   -0.81   16.30   16.20    5.90    1.60   15.00    18283.    3.40  654.00    3.35    0.08 -114.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/25 09:00 329   -5.42    1.03   -1.05   -0.52   15.80   14.80    3.10   -1.70   14.30    15393.    1.70  635.00    1.51    0.04 -113.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/25 10:00 329   -5.24    1.39   -1.06   -0.16   14.20   14.00   -3.10   -6.60   11.90    14328.    3.10  641.00    2.37    0.09 -106.00  99999 -99999  99999 -99999  99999
 96.00 2001/11/25 11:00 329   -4.90    0.48   -0.76   -0.40   13.70   13.60   -6.30   -8.50    8.50    17944.    3.50  652.00    2.85    0.11 -103.00  99999 -99999  99999 -99999  99999
